Price,Close,High,Low,Open,Volume
2024-04-09,155.4256591796875,157.37095261531294,154.02622916635622,154.91947398862214,31079500
2024-04-10,154.9691162109375,155.4355929246248,153.52005798758364,155.03859855501895,22838600
2024-04-11,158.21458435058594,158.48254871038773,155.28670949781988,155.73333190851926,27166400
2024-04-12,156.54718017578125,159.01851314437133,155.96160821412113,156.7754663121818,25353700
2024-04-15,153.69869995117188,158.0458590213951,153.43072045036504,157.6687038087309,27136500
2024-04-16,153.24212646484375,154.4827525377274,152.27939942073715,153.03370976544159,20779500
2024-04-17,154.3041229248047,155.902050049897,153.42079769070784,154.45299200861103,21763100
2024-04-18,154.840087890625,155.76312176921112,153.46051199652004,154.17511398498522,19883000
2024-04-19,152.93447875976562,155.18746031886693,151.15790859489965,155.02865652078847,32615600
2024-04-22,155.1080322265625,156.45783399355932,152.90467911948886,153.15280433294885,26446200
2024-04-23,157.0731964111328,157.7778787559541,155.10804875158632,155.78295727916927,21151600
2024-04-24,157.9366912841797,158.37339415365952,155.9913826322323,156.30899022616805,22779100
2024-04-25,154.83013916015625,155.3164700492321,149.73860473773226,150.19516181159548,57109700
2024-04-26,170.66055297851562,173.39986557629047,168.37779752849133,173.06240370866433,64665300
2024-04-29,164.90402221679688,168.27853443993808,163.97108407090454,167.79220353593925,45610000
2024-04-30,161.55929565429688,166.83940772348186,161.38065276118826,164.3680750249459,33562900
2024-05-01,162.63121032714844,165.86675805283966,161.86698033617475,163.0679131791334,33493200
2024-05-02,165.37051391601562,165.47968963320443,162.66099039133817,163.5542352451639,24294500
2024-05-03,165.98585510253906,166.70045695836217,161.82727393012354,166.303447513815,34662400
2024-05-06,166.83941650390625,166.8791098785654,164.78493225886228,166.2042164988209,21871300
2024-05-07,169.96578979492188,170.47195983372737,167.12723643695188,167.23641214858006,28039700
2024-05-08,168.1098175048828,168.87403234038655,167.4746174960537,167.73266229376583,19569100
2024-05-09,168.68545532226562,169.4099767203528,166.9187898325422,168.11972255441077,15346700
2024-05-10,167.38528442382812,168.57629771677423,164.94374049088748,166.76993866167226,29799900
2024-05-13,167.8716278076172,168.01057734951837,162.7701729915824,163.02821781386623,31327600
2024-05-14,169.06260681152344,169.96578630331507,167.5341620244905,168.49688914969917,25127100
2024-05-15,171.21633911132812,171.3552886431622,169.23133714549078,169.35044756160798,26948400
2024-05-16,172.87379455566406,173.80674779811807,171.39497794928866,171.9904693856651,27867900
2024-05-17,174.73971557617188,174.94814744007684,172.387493160876,172.87380893604973,24479300
2024-05-20,175.59327697753906,177.42940990488938,174.75957976328465,174.86875548022488,22554400
2024-05-21,176.51629638671875,176.81403455010823,174.49158600949627,175.57340838811095,16989400
2024-05-22,175.05731201171875,175.82152679389606,173.89608778649955,175.31535679142465,17880000
2024-05-23,172.24851989746094,176.91327071060766,171.6530133492462,175.7421270153088,21024900
2024-05-24,173.677734375,174.45188384954722,172.34777168660725,173.6677996738125,16579400
2024-05-28,175.07716369628906,175.94064983167806,173.06238795431943,173.14178984862892,20572200
2024-05-29,174.5808868408203,175.51384002756012,173.4097431514988,174.1144102474504,23388700
2024-05-30,170.8193359375,173.90601444044296,170.50172837010513,173.88616018139018,22931500
2024-05-31,171.20640563964844,171.76220372181547,168.16935530183432,170.57120566797727,37638900
2024-06-03,171.87139892578125,173.22120091176382,169.8764773378859,171.24611844022382,27459100
2024-06-04,172.48670959472656,172.546272364758,170.60096410813182,171.98053963216327,26879600
2024-06-05,174.09458923339844,175.32528067630372,172.62567697442577,173.88615737761106,22068500
2024-06-06,175.4047088623047,175.8215574920083,174.43206205966288,174.58093116156974,23251000
2024-06-07,173.15170288085938,176.53611922911327,172.99289911211454,175.7222764169276,19661400
2024-06-10,173.89694213867188,175.9339073021769,171.66125199471998,173.85720320728015,23726700
2024-06-11,175.49667358398438,175.71527557404895,172.6648089773612,175.09922369027143,21540600
2024-06-12,176.6592559814453,179.2626031953618,174.9899479924397,177.11633707085997,27864700
2024-06-13,174.04600524902344,175.6159584417151,173.76778723125477,174.9899603208632,20913300
2024-06-14,175.66561889648438,175.93390595699566,173.04240975410747,173.1119718356913,18063600
2024-06-17,176.1127471923828,177.22561906564368,173.69819427096027,174.34406932448942,19618500
2024-06-18,173.9764404296875,176.2618156783684,172.99274644008725,176.01340565485404,21869900
2024-06-20,175.17874145507812,176.1624353876285,173.8770754332329,174.25464833709086,20160100
2024-06-21,178.48756408691406,179.69980614084275,175.48676694016078,175.87428594679412,57759000
2024-06-24,178.0801544189453,179.73953132877418,177.53364940990167,179.014178404994,18298000
2024-06-25,182.85955810546875,183.11789903328065,178.27887734653552,178.47760230344795,23130200
2024-06-26,182.71054077148438,183.33652370507795,181.31943557759413,181.4684906850168,19839000
2024-06-27,184.23080444335938,184.8667334659005,182.84964538682112,183.00861627114853,18848900
2024-06-28,180.99151611328125,183.95257416720727,180.802737253132,183.14772821008222,29156600
2024-07-01,181.82618713378906,182.71052611795955,180.1469331256833,181.86592606220148,16006100
2024-07-02,184.0618896484375,184.38979268671295,180.40528635394423,180.8921754401855,17372500
2024-07-03,184.63819885253906,184.90647074592763,182.8297667085458,183.67436680423387,10242100
2024-07-05,189.38780212402344,189.64614308224583,184.618326787977,184.67794276589416,20967500
2024-07-08,187.82777404785156,188.96052307793317,186.58572400777334,188.69223602398804,21035900
2024-07-09,187.77809143066406,190.14295958916762,187.5197504772306,189.09963450972523,15121400
2024-07-10,189.96409606933594,190.53047817126304,187.82777604241306,187.94700799576873,15952500
2024-07-11,184.38980102539062,189.64615049436205,183.90291191713072,188.6425794494634,25625800
2024-07-12,183.89295959472656,185.9199784961909,183.31664658309873,183.90289053636494,22898400
2024-07-15,185.3436737060547,187.04280482965035,183.74391265022248,183.74391265022248,16474000
2024-07-16,182.75027465820312,187.47999579867826,182.203769602895,186.16839882768255,18290700
2024-07-17,179.8687286376953,182.3826367867754,178.7558414559852,181.80632373022326,20734100
2024-07-18,176.55990600585938,181.33931230427376,175.3476639106666,180.77293018820677,25315700
2024-07-19,176.53009033203125,179.14335328560048,176.0034623321631,177.74233237445245,18881900
2024-07-22,180.51458740234375,181.5380354484916,179.08374329385708,179.44145432097875,24100300
2024-07-23,180.63380432128906,182.44223635279693,180.38539432762542,180.89216041821464,36352700
2024-07-24,171.53208923339844,175.06944543810874,170.72724320681195,172.4959213091671,49585200
2024-07-25,166.21609497070312,172.31704385351824,166.12667101114428,171.422773934444,44852000
2024-07-26,165.93788146972656,167.020945440501,163.0165774179734,166.08692140634935,41336900
2024-07-29,168.4517822265625,169.34605213128413,166.92158335005726,167.75623728269647,20293800
2024-07-30,169.20697021484375,170.14099435822163,167.36874508064338,169.15730033798988,18959700
2024-07-31,170.44898986816406,173.14176079618966,168.9287219619174,172.13818990776468,25729100
2024-08-01,169.67396545410156,172.94304963161613,167.80593251440823,169.1672144988525,24531400
2024-08-02,165.60006713867188,167.43829227584254,163.62271782850132,165.38146509787933,29130100
2024-08-05,158.2371826171875,163.38423094995542,153.94465019728176,154.51103232007947,53630700
2024-08-06,157.2832794189453,159.54879271884894,155.41524640434096,158.31667357844438,49004600
2024-08-07,157.9291534423828,161.94345261056785,157.46214140159782,160.2244595533612,25138600
2024-08-08,160.99948120117188,162.64892717046854,159.1910643615004,159.48914421954225,25578800
2024-08-09,162.62905883789062,162.74829078749448,158.04837777910737,158.99233275753915,28602300
2024-08-12,161.25784301757812,163.85124425062764,160.81070801086153,163.30475433227653,15895300
2024-08-13,163.11593627929688,163.68230316130368,161.93350232416512,162.37070632388532,18551700
2024-08-14,159.35003662109375,162.1819165911199,156.70696583237768,161.36712454072207,40591100
2024-08-15,160.27413940429688,160.61197337469392,158.59488533261137,159.4792243502646,31524300
2024-08-16,161.92356872558594,164.0102034694482,160.10520584481466,160.44303978023876,24208600
2024-08-19,165.6099853515625,165.6298623978553,163.21530919170212,164.22882628821975,22416200
2024-08-20,166.11672973632812,167.5674508233367,165.75903388769558,165.83851174622947,18341500
2024-08-21,164.79519653320312,165.7888365119098,163.62269347422293,164.09963641871417,22902000
2024-08-22,162.75823974609375,166.52412878399306,162.2713506737651,166.19622575508728,22493300
2024-08-23,164.56666564941406,165.12310166986182,162.78805657250106,163.67239563965794,13955700
2024-08-26,165.10321044921875,166.48436931233536,163.41402564106588,165.32181244151707,14190400
2024-08-27,163.63262939453125,165.3814455137806,163.4140425413684,164.78525544371954,11821900
2024-08-28,161.81427001953125,164.5467798499015,160.50265802331725,163.99032874858082,16407400
2024-08-29,160.7510986328125,164.9144531934037,159.2308304504993,163.26500694274193,19699800
2024-08-30,162.34091186523438,162.6191298588304,160.66165779990888,161.58573574397926,22123800
2024-09-03,156.3591766357422,160.82062528392495,155.48476866434984,160.6914472440397,38945300
2024-09-04,155.4550018310547,157.98878730125415,154.96812785043605,155.6636729382811,19353800
2024-09-05,156.2399444580078,158.4358801622271,154.98794847148798,155.30592051941105,18688700
2024-09-06,149.9601287841797,156.82618398985952,149.5924868805478,156.29955606670086,37912100
2024-09-09,147.96026611328125,152.6266081230904,146.47777267420156,151.7410957796849,39260500
2024-09-10,147.9105224609375,150.5073645461692,147.59212847902893,149.691491353924,31118800
2024-09-11,150.39791870117188,150.73620092097835,146.77627065265514,149.16416479252044,29607700
2024-09-12,153.91014099121094,154.03949046129577,151.88041704126704,153.02462848632382,29621500
2024-09-13,156.66616821289062,157.58152818841413,154.42751164329223,154.6463885405626,29591200
2024-09-16,157.2631378173828,157.45218236116395,155.8105069116596,156.51691894363321,18379800
2024-09-17,158.51681518554688,159.74061004154726,157.5815516503455,158.2183245621199,20715600
2024-09-18,159.00433349609375,159.69085736808276,157.8004420763462,159.05408446311074,23677300
2024-09-19,161.32257080078125,162.96424625525552,160.52660096333298,162.88466293518638,26587700
2024-09-20,162.76527404785156,162.90456764484875,161.2429886014312,162.67573141732413,40896400
2024-09-23,161.03404235839844,164.65569075995793,160.85494193042624,163.52143865567453,24150900
2024-09-24,161.47181701660156,162.39713636620655,159.87989243963506,162.20809181188605,23332100
2024-09-25,160.6758575439453,161.9891949013652,160.48681299524299,160.6559541225392,18869200
2024-09-26,161.9095916748047,163.2527917160846,161.46186338833198,162.81500754909376,20319300
2024-09-27,163.1234588623047,164.86463640620642,161.81012140947348,161.98920666955183,21101300
2024-09-30,165.01388549804688,165.31236092462515,162.43693125430474,162.49664152148338,20413900
2024-10-01,166.14813232421875,168.3071905376278,163.75027859535956,166.84460026695353,28338100
2024-10-02,165.02381896972656,166.67545373891107,163.8995109959539,165.58099330587024,17760200
2024-10-03,165.02381896972656,165.79988539247842,163.0935970324702,163.58113216752693,15073100
2024-10-04,166.2177734375,167.3818731227034,164.6457371019136,167.21273199051447,19047400
2024-10-07,162.15834045410156,167.63061248672904,161.92950423820415,166.87444945314562,22463100
2024-10-08,163.55130004882812,163.89952645082283,162.0489028416346,163.11351583433103,23072700
2024-10-09,161.04400634765625,164.00897884890495,158.93469888551658,162.625986944261,31181800
2024-10-10,161.26287841796875,162.2478928162512,159.59134021317385,160.0589719311791,14144100
2024-10-11,162.41702270507812,163.07368374330417,160.42710580677368,161.31261821924474,15344300
2024-10-14,164.1283721923828,165.3919586438415,162.5762240722605,162.81501959424767,19016100
2024-10-15,164.62583923339844,166.8346331245922,163.8000218608721,164.95416217665158,20247200
2024-10-16,164.3273468017578,164.96411962401345,162.9145075768113,163.7005180988684,16406000
2024-10-17,162.10858154296875,165.53124122104538,161.93944041934847,164.8944683866494,21453400
2024-10-18,162.59613037109375,163.87963544942022,162.2578480953578,162.3672941471386,19757700
2024-10-21,163.2428741455078,163.67069908073404,161.8001719473291,162.12851012597127,20946500
2024-10-22,164.3074493408203,164.93427806644567,162.15833529455813,162.15833529455813,16568100
2024-10-23,161.95936584472656,164.98404860544863,161.1136449298604,163.92937969662665,18280500
2024-10-24,161.89964294433594,162.50656821640374,160.1982572859619,162.00908898296657,22412500
2024-10-25,164.4368133544922,164.7551922144046,162.59613385740113,162.84487350933975,19828900
2024-10-28,165.87950134277344,167.89926611467047,163.123461731036,167.89926611467047,32138600
2024-10-29,168.82456970214844,169.52105287482345,166.24763054521426,166.8844034485081,42169000
2024-10-30,173.58047485351562,181.1023590425056,173.18248232545162,179.7691030508194,68890800
2024-10-31,170.24734497070312,175.92856453316725,170.13789893136754,172.2571653376557,44769000
2024-11-01,170.4264373779297,171.45125861583475,168.02859889466288,169.21260195677476,31796500
2024-11-04,168.3867950439453,169.86927360734452,167.16298506324307,169.07330370933886,21492700
2024-11-05,168.88426208496094,169.67027262380228,167.98879032144563,168.57581219568198,18242100
2024-11-06,175.62013244628906,176.04797252771442,172.62531260376363,172.92380321236175,33695500
2024-11-07,179.83876037597656,180.16709852379773,176.2967103185547,176.51560241710214,25352900
2024-11-08,177.4508514404297,179.98798342551285,177.18220839921253,179.7392438048685,22006200
2024-11-11,179.44078063964844,179.6397693133584,177.5702537066768,177.67969975449668,17450400
2024-11-12,180.70437622070312,181.57000052707394,178.4856227918212,178.91346288473798,25134900
2024-11-13,177.9781951904297,180.04771085332573,177.6398977358846,179.55023156460638,23184000
2024-11-14,174.69480895996094,177.91847984932647,173.44116676058277,177.3811937768349,31007500
2024-11-15,171.6204071044922,173.2620826521563,170.35680548513443,172.8541459998015,32504600
2024-11-18,174.41624450683594,174.55553810267529,172.0283347729084,172.54571749253887,20135300
2024-11-19,177.22201538085938,177.96823430730947,172.68500673714084,172.84420375176396,23434900
2024-11-20,175.09278869628906,176.78421507240827,172.90388308120177,176.44593283355675,18997100
2024-11-21,166.784912109375,173.2521428982115,162.87471698401734,173.02329149320352,59734400
2024-11-22,163.92935180664062,165.6207933486009,163.07368691644547,165.01386807553385,38604600
2024-11-25,166.80477905273438,167.77984927042047,164.77507048279222,165.25264629068545,33135300
2024-11-26,168.26739501953125,168.96387819100605,166.73516544238646,166.7849164091866,20486700
2024-11-27,168.37681579589844,168.62555541069312,167.17292456213445,168.14797960120848,19266500
2024-11-29,168.09823608398438,168.57581191461244,166.31726704322566,167.6505077939042,14257200
2024-12-02,170.6254425048828,171.21246438956555,167.72016544073577,167.91915410888186,23789100
2024-12-03,170.47618103027344,171.8094217397436,169.98866109515185,170.62543391026162,22248700
2024-12-04,173.49090576171875,174.02819184419297,170.19759561324068,170.2871382330325,31615100
2024-12-05,171.76963806152344,175.17239437366248,171.46120334982362,174.4759264469432,21356200
2024-12-06,173.82920837402344,174.1973381653999,170.99357054105934,171.1627116663367,21462400
2024-12-09,174.6858367919922,175.57236409115308,172.9725456881121,173.28134907482925,25389600
2024-12-10,184.44761657714844,185.63297660419835,180.34369430470025,182.13667521959667,54813000
2024-12-11,194.6376953125,194.8468827437387,184.12886535477608,184.5870622814724,67894100
2024-12-12,191.2111358642578,194.4185600761266,190.96211115966233,194.2392695844635,34817500
2024-12-13,189.07948303222656,191.97811901209872,188.90017734316862,190.2648278463795,25143500
2024-12-16,195.89280700683594,198.22367470987274,191.86855906897816,192.11758378595036,44934900
2024-12-17,194.65762329101562,200.6342160179093,194.21933739249496,196.48048589662955,43504000
2024-12-18,187.66502380371094,196.231480292107,187.00761009122783,194.45842549322595,34166100
2024-12-19,187.7745819091797,192.27695280314458,187.64509939888953,190.88242054359256,32265200
2024-12-20,190.66326904296875,192.13749096545695,184.49741523030252,185.0552281091218,63462900
2024-12-23,193.87071228027344,194.3388799273183,189.40817875947414,191.86854398568468,25675000
2024-12-24,195.34495544433594,195.34495544433594,193.02404318868335,194.0799055884088,10403300
2024-12-26,194.83694458007812,195.98245219810025,193.62170274567876,194.38868793025316,12046600
2024-12-27,192.0080108642578,194.55803671433245,189.9062416607854,194.18946980047588,18891400
2024-12-30,190.4939422607422,191.7988292724579,188.3822024440024,189.0595575397149,14264700
2024-12-31,188.56150817871094,191.21113466683676,187.77458160553064,190.33456284838633,17466900
2025-01-02,188.6909942626953,191.25097555403835,186.76853081449056,189.90623605246924,20370800
2025-01-03,191.0417938232422,192.45626758091493,189.23885731709424,190.62343412562188,18596200
2025-01-06,196.1019744873047,197.44671400594865,193.09376692292446,193.2232494371018,29563600
2025-01-07,194.72735595703125,200.2158547626208,193.84082865087865,196.3410311167276,26487200
2025-01-08,193.193359375,195.52422692104554,191.62949216136246,191.818753365396,24864800
2025-01-10,191.2908172607422,195.75335107074358,189.5675704988791,193.54201039861906,26665200
2025-01-13,190.26483154296875,190.43416651970912,186.62907690279673,189.32851141262705,21823700
2025-01-14,188.9201202392578,191.23106177406842,187.57538065012295,190.49395831865004,17174900
2025-01-15,194.78712463378906,195.59396223510123,191.1115176062456,192.33671488233958,21776000
2025-01-16,192.1574249267578,194.71739096273467,192.05780896613516,193.38262220625612,17815400
2025-01-17,195.23538208007812,196.46057945672584,192.99415958170988,195.76331327486383,27735100
2025-01-21,197.27737426757812,201.50082353528188,197.0980685764286,198.29339931939404,29971300
2025-01-22,197.59613037109375,199.6978996202174,196.7594109579838,198.28344103159932,26200600
2025-01-23,197.2076416015625,199.5185981768782,194.43848807720923,197.3670210617764,26951400
2025-01-24,199.428955078125,200.11625050908367,197.22756995808922,197.32718592161126,23877500
2025-01-27,191.0617218017578,196.11195036774717,189.98593319836488,191.65938720339696,41728900
2025-01-28,194.53810119628906,194.71739168696277,189.93611434526252,191.99804618358004,24157900
2025-01-29,194.64767456054688,196.0222806001553,192.6753879484473,194.7970833042233,18218300
2025-01-30,200.08636474609375,200.6142959037936,196.89885156773758,197.22756600165175,24354700
2025-01-31,203.2240753173828,204.67837101004093,201.0127348319746,201.21195154612846,32001100
2025-02-03,200.44496154785156,202.9551348332388,199.31938021531738,199.90707487204236,27838300
2025-02-04,205.5748748779297,206.2422592489475,202.0187948719897,202.59653399897414,43856400
2025-02-05,190.58358764648438,191.998046136523,187.29645852491726,190.32460742693195,70373900
2025-02-06,190.8525390625,191.35058847007514,187.98376961110344,188.7607254709797,29297400
2025-02-07,184.61695861816406,190.43417229867478,182.52516013677956,190.3046897826863,49315000
2025-02-10,185.7425537109375,187.46580046504565,185.13493280467802,186.61912556239702,23105600
2025-02-11,184.5970458984375,186.21072116923287,183.56109458441756,184.3081687207876,21239500
2025-02-12,182.89370727539062,184.38785552440282,181.12065256917043,182.5052293386179,22072600
2025-02-13,185.413818359375,185.55327157463134,182.4255221473731,183.60092656104266,21402500
2025-02-14,184.50738525390625,185.67281908148942,183.60094685418304,184.3380502737544,20448400
2025-02-18,183.0531005859375,185.23455962642282,181.0310210185614,184.87596341155862,29916700
2025-02-19,184.5472412109375,184.73650242741212,182.8737872119756,183.35192561125757,19549400
2025-02-20,183.83999633789062,184.587070455128,182.00717815142445,184.07906552714084,20441500
2025-02-21,178.95912170410156,184.61695583425816,178.38138255149903,184.42769462228776,35199200
2025-02-24,178.5507049560547,182.40560234155157,178.19210879001352,181.28002106421596,29854200
2025-02-25,174.7356414794922,178.0426966360842,174.0084936453782,177.34541534936753,41913400
2025-02-26,172.05613708496094,175.39307405965482,170.9106295738481,174.38701976901885,35431300
2025-02-27,167.84266662597656,173.87902359915924,167.28485366729163,173.31125512309177,39991000
2025-02-28,169.61572265625,169.94443712332475,166.11942092343116,168.0219583066627,48130600
2025-03-03,166.3584747314453,172.69366445439235,165.28268607668863,171.25927958138345,40770500
2025-03-04,170.2532196044922,172.6139690982364,165.15319817693035,165.5914841182232,45388000
2025-03-05,172.34503173828125,173.10206141211768,168.4004735026306,169.85478454890304,30954900
2025-03-06,171.67764282226562,174.12803748089462,169.83485387065045,169.8647356201999,28302000
2025-03-07,173.18174743652344,174.28741777289434,169.60575619699736,170.5918843353401,27385800
2025-03-10,165.41319274902344,167.99607150995365,163.23920372577845,167.7966101322015,43604000
2025-03-11,163.58822631835938,166.29076966008637,160.92558133782,164.45584068137828,39587400
2025-03-12,166.64979553222656,167.17833474519742,163.07965268636923,166.1212563192557,28372400
2025-03-13,162.311767578125,165.67249723739275,161.6635637085375,165.58273352485466,31756200
2025-03-14,165.0342559814453,166.0315020416508,162.00261943703092,162.8203685104477,31995900
2025-03-17,163.83753967285156,165.8420138841619,163.21925201833648,164.57550719551887,31184300
2025-03-18,160.22750854492188,163.79765095180105,156.28838999765335,163.2292134435371,42074800
2025-03-19,163.4386444091797,165.41318720526314,160.5566041117451,161.31450558479577,34275600
2025-03-20,162.35165405273438,164.43589456907407,160.51672503978745,161.1250457167365,28138500
2025-03-21,163.5383758544922,163.7876873527184,160.44690718978086,160.76603321155818,36625800
2025-03-24,167.2182159423828,167.85646804378672,164.68521758619846,166.60991043967152,30879100
2025-03-25,170.09027099609375,170.16008551836464,167.85644975168057,168.51462053018605,24174400
2025-03-26,164.6054229736328,169.14289533485737,164.38602763542738,168.5345746637908,28901600
2025-03-27,161.793212890625,164.96444818748884,161.55386834836875,164.1766304631432,24508300
2025-03-28,153.90499877929688,161.37437785404254,153.2069295238927,160.0480386603904,48669300
2025-03-31,154.21412658691406,155.11164193370462,150.24509161947617,152.68834136730996,54603500
2025-04-01,156.63743591308594,157.6645980717382,153.1969250530925,153.1969250530925,30672900
2025-04-02,156.60751342773438,157.973750867397,154.27396131633463,154.72271899671657,25041700
2025-04-03,150.304931640625,152.35925614776784,149.97583860548548,150.6938570063776,46883400
2025-04-04,145.1990203857422,150.6539570990706,144.97962505338862,147.60237162636182,62259500
2025-04-07,146.34585571289062,152.42906261628312,140.14298415460087,141.1601793715283,76794100
2025-04-08,144.301513671875,151.820758102269,142.6361144411185,150.8035627769606,52200200
2025-04-09,158.27291870117188,159.11060168568548,143.51367491882445,144.02226489868636,70406200
2025-04-10,152.39913940429688,157.28563866565491,149.51708388683267,156.10888048544342,48022000
2025-04-11,156.70724487304688,157.2357840662013,152.39914981719627,152.47891611104427,33636200
2025-04-14,158.63194274902344,161.27463879929493,157.126091415259,159.559374308141,30333000
2025-04-15,155.87953186035156,159.2103301054895,154.78257030571797,158.6917731015249,27551500
2025-04-16,152.90773010253906,155.46067741277207,151.09273508921532,152.67836778458886,28187400
2025-04-17,150.74371337890625,154.25400844452392,148.09103529003713,153.86508310192784,33046600
2025-04-21,147.2633056640625,148.5397792458497,145.69763745597456,148.46997994299036,26049100
2025-04-22,151.0528564453125,151.77087479980403,148.13091768280205,148.47995987784566,26971800
2025-04-23,154.92218017578125,157.09616926384234,153.38641273519517,155.1814586711159,31128800
2025-04-24,158.8413543701172,159.15049822016638,155.36096007364648,155.7199692710382,45894000
2025-04-25,161.51397705078125,165.6425750916004,160.59649729347288,164.61541287682232,56034000
2025-04-28,160.16769409179688,162.70069244870191,158.16323494184564,161.98267405118585,29745800
2025-04-29,159.71893310546875,160.29733764803302,157.086204107764,159.87849612757626,26809000
2025-04-30,158.3626708984375,158.83137774482094,154.9720253029664,157.5449218586139,34981100
2025-05-01,160.85577392578125,161.50397770313938,158.47235672658454,160.00810878606782,30203200
2025-05-02,163.57826232910156,164.51567601619934,161.42420728854916,162.95997467027814,25715000
2025-05-05,163.75778198242188,164.93452502755278,162.2718798770323,162.55110755610633,21341800
2025-05-06,162.7804718017578,164.3461554362482,160.74609651363122,161.72339340187466,21277200
2025-05-07,150.96310424804688,164.5455898895658,147.43284488902702,163.62812539619352,127490100
2025-05-08,153.85513305664062,155.50058309873845,152.47892851591033,154.57315149382438,57498700
2025-05-09,152.32933044433594,154.62299934708025,151.78084208678038,153.7454179749914,32435300
2025-05-12,158.0236053466797,158.66184216787673,155.81968502629073,157.0562755246952,44138800
2025-05-13,159.0906524658203,160.12779682266662,155.7299383299059,158.3526849510168,42382100
2025-05-14,164.91458129882812,166.5400972975048,159.170449289238,159.51949150800576,48755900
2025-05-15,163.50845336914062,165.75225676640807,161.92282073699639,165.3832654159012,33146700
2025-05-16,165.73233032226562,168.8836316223118,165.1638927462638,167.26808260725292,42846900
2025-05-19,166.0813446044922,166.18107529267584,163.7677417629434,164.0569364118495,30426100
2025-05-20,163.52841186523438,168.03596851578914,162.45138424695486,165.9716617765614,46607700
2025-05-21,168.09579467773438,172.66318349220677,163.1095643409873,163.2392111991083,73416000
2025-05-22,170.39942932128906,176.28319020253375,170.23988151650855,171.3767414156938,74864400
2025-05-23,168.0060272216797,169.4919291723601,167.4276227418866,168.59439868298506,35211400
2025-05-27,172.423828125,172.69308880696215,169.53182079809207,169.69138381086714,37995700
2025-05-28,171.8853302001953,174.7873198647011,171.4365725199691,172.6831300854681,34784000
2025-05-29,171.38668823242188,173.93963540973058,170.16007998422984,173.52079394002513,29317300
2025-05-30,171.2670440673828,171.73575093359455,166.97888295989642,170.87811871209726,52639900
2025-06-02,168.56451416015625,169.40219726738815,166.9290310959932,167.37778881652682,38612300
2025-06-03,165.7223358154297,168.01600469808255,164.82482048675826,167.0287408798973,45084900
2025-06-04,167.58718872070312,167.75671871001492,165.9018405925084,166.28079893142063,26900800
2025-06-05,167.7467803955078,170.45927590481597,167.12847743949644,169.8709043325192,36379100
2025-06-06,173.20169067382812,174.01943975782734,170.35954849552294,170.35954849552294,35731800
2025-06-09,175.817626953125,176.1970440586742,174.1002861656323,174.27002138780236,28935900
2025-06-10,178.3237762451172,180.8298886948226,174.63948090794972,175.92747903926403,61766100
2025-06-11,177.07569885253906,180.09101684926247,176.47662077845203,179.49195401036374,31646800
2025-06-12,175.42823791503906,176.44666452455314,174.47971034788216,175.90749122267417,20941900
